frame_name;position;guessed_gender;;;
BlackSwan-47036.jpeg;[175.43823  -59.271873 378.6059   205.81819 ];F;;;
BlackSwan-47150.jpeg;[157.13496  -47.517242 354.02414  210.95325 ];F;;;
BlackSwan-47598.jpeg;[135.58385   37.764767 188.53589  103.246155];F;;;
BlackSwan-47821.jpeg;[364.47296  116.137344 395.31006  157.91957 ];M;;;
BlackSwan-47821.jpeg;[169.26929   51.826515 290.35004  233.0275  ];F;;;
BlackSwan-47974.jpeg;[312.99377  23.84404 445.2564  215.57191];F;;;
BlackSwan-48456.jpeg;[340.09702   64.058846 387.72592  138.08687 ];F;;;
BlackSwan-48456.jpeg;[272.31073   34.819447 344.40106  165.84067 ];M;;;
BlackSwan-48502.jpeg;[309.81528  -12.982399 463.72632  201.52342 ];F;;;
BlackSwan-48577.jpeg;[319.87906  -11.122704 473.4961   200.19199 ];F;;;
BlackSwan-48815.jpeg;[265.62903  -16.522934 441.07822  225.52673 ];F;;;
BlackSwan-48930.jpeg;[249.19627     4.4274673 395.5534    202.43716  ];F;;;
BlackSwan-49063.jpeg;[349.70477  -11.916946 545.2703   255.52872 ];F;;;
BlackSwan-49129.jpeg;[224.79971  -14.756783 410.8398   220.95241 ];M;;;
BlackSwan-49129.jpeg;[486.24936  72.06139 566.6174  257.60175];F;;;
BlackSwan-49216.jpeg;[351.6282   -12.792896 411.13885   94.91725 ];M;;;
BlackSwan-49216.jpeg;[212.89577   72.255844 273.9777   189.05103 ];M;;;
BlackSwan-49216.jpeg;[295.98383  120.007385 306.65427  133.65236 ];F;;;
BlackSwan-49303.jpeg;[251.75035  19.53946 373.1247  192.85197];M;;;
BlackSwan-49623.jpeg;[316.02432   58.993156 346.14743   94.362976];M;;;
BlackSwan-49667.jpeg;[233.24051   26.503807 374.8904   217.11198 ];F;;;
BlackSwan-49763.jpeg;[225.9887  104.7911  244.45981 127.80795];M;;;
BlackSwan-50203.jpeg;[229.34502   14.561676 273.6775    63.144485];M;;;
BlackSwan-50529.jpeg;[247.72      13.279747 360.15448  171.01152 ];F;;;
BlackSwan-50628.jpeg;[259.8978     -1.1146164 422.56866   207.93373  ];F;;;
BlackSwan-50774.jpeg;[160.18723    -2.6258621 323.89835   213.39624  ];F;;;
BlackSwan-50924.jpeg;[ 1.9387437e+02 -3.3707428e-01  3.5127869e+02  2.1112317e+02];F;;;
BlackSwan-51022.jpeg;[218.16467  -12.883423 386.39993  223.65521 ];F;;;
BlackSwan-51083.jpeg;[167.81604    6.101288 338.0279   221.91817 ];F;;;
BlackSwan-51219.jpeg;[616.1859    77.764145 645.30664  114.1292  ];M;;;
BlackSwan-51219.jpeg;[372.3651   20.1997  503.3593  189.70792];F;;;
BlackSwan-51712.jpeg;[489.157    -15.036568 593.54065  137.23193 ];M;;;
BlackSwan-51712.jpeg;[273.5074   71.20829 369.96524 223.95314];F;;;
BlackSwan-52162.jpeg;[228.65524  -18.631119 394.71112  211.45412 ];F;;;
BlackSwan-52222.jpeg;[253.33302   -7.877716 403.0959   216.95059 ];M;;;
BlackSwan-52257.jpeg;[255.24983    -2.3577042 431.3535    225.30202  ];F;;;
BlackSwan-52419.jpeg;[271.08353    4.432579 440.3595   235.21542 ];F;;;
BlackSwan-52695.jpeg;[295.30426  35.07634 443.05493 237.81265];M;;;
BlackSwan-52895.jpeg;[271.59888  20.5625  424.34436 235.33115];M;;;
BlackSwan-53050.jpeg;[289.9599    21.177269 442.95175  244.755   ];M;;;
BlackSwan-53122.jpeg;[187.90778   19.308075 327.93726  234.01328 ];F;;;
BlackSwan-53231.jpeg;[277.3959     7.289978 441.8427   223.5606  ];F;;;
BlackSwan-53367.jpeg;[208.50165   13.657654 368.1004   219.7466  ];F;;;
BlackSwan-53616.jpeg;[224.64154   11.043129 396.98022  224.95676 ];F;;;
BlackSwan-53723.jpeg;[301.64954    3.199646 467.66574  221.53061 ];F;;;
BlackSwan-53794.jpeg;[284.95514     4.2698975 445.67285   225.86646  ];F;;;
BlackSwan-54127.jpeg;[393.32123   48.484676 431.19577   95.78508 ];F;;;
BlackSwan-54377.jpeg;[426.52454   54.077217 464.4525    99.661316];F;;;
BlackSwan-54377.jpeg;[380.88577   46.575516 414.05222   87.08058 ];M;;;
BlackSwan-54377.jpeg;[107.48377   24.760208 181.9327   122.98103 ];M;;;
BlackSwan-54695.jpeg;[328.45636   33.498077 347.86786   61.612587];F;;;
BlackSwan-54695.jpeg;[239.58221  54.68549 254.88985  75.94772];M;;;
BlackSwan-54830.jpeg;[407.6532    28.456062 460.8514   104.96703 ];F;;;
BlackSwan-54830.jpeg;[456.95093  -6.1782  560.83356 144.51205];M;;;
BlackSwan-55281.jpeg;[133.79143    5.773567 234.0408   141.15988 ];F;;;
BlackSwan-55281.jpeg;[379.12555   49.258797 450.8326   163.77408 ];M;;;
BlackSwan-55374.jpeg;[296.96542   42.651527 313.2235    64.70747 ];M;;;
BlackSwan-55918.jpeg;[ 97.17613 -64.54225 372.83618 247.61574];M;;;
BlackSwan-56183.jpeg;[ 107.151505 -125.421036  390.61398   255.77646 ];F;;;
BlackSwan-56777.jpeg;[212.69052     1.8423615 368.26102   188.58914  ];F;;;
BlackSwan-57489.jpeg;[ 80.321434 107.206604 143.02216  152.84213 ];M;;;
BlackSwan-58314.jpeg;[301.40082   29.051613 348.23224   84.22965 ];M;;;
BlackSwan-58564.jpeg;[522.1795  183.43997 531.75574 195.70761];M;;;
BlackSwan-58564.jpeg;[333.64853   29.28751  338.68558   35.716984];M;;;
BlackSwan-58564.jpeg;[245.53374   70.077194 251.0744    77.03109 ];M;;;
BlackSwan-58564.jpeg;[290.17758 176.92284 298.35245 187.8173 ];F;;;
BlackSwan-58564.jpeg;[158.57895   51.421783 163.89877   58.30829 ];M;;;
BlackSwan-58564.jpeg;[ 54.66233   93.909096  62.106308 103.30759 ];M;;;
BlackSwan-58564.jpeg;[509.34045   62.228085 514.6637    68.8279  ];M;;;
BlackSwan-58725.jpeg;[425.7575    79.594315 454.23947  118.08093 ];M;;;
BlackSwan-58725.jpeg;[496.29465  73.17891 551.83185 148.63153];M;;;
BlackSwan-58725.jpeg;[358.61746   30.210354 377.10254   48.567467];M;;;
BlackSwan-58725.jpeg;[484.26263   43.651558 505.34467   68.15454 ];M;;;
BlackSwan-58725.jpeg;[319.58743  20.6665  338.10162  40.61467];M;;;
BlackSwan-58911.jpeg;[ 23.594337  78.48645   75.97863  151.92929 ];M;;;
BlackSwan-58911.jpeg;[451.09064  64.1181  500.61642 130.33083];M;;;
BlackSwan-58911.jpeg;[264.1245    91.116196 416.3494   271.475   ];F;;;
BlackSwan-59001.jpeg;[233.89337  97.29116 247.7512  124.55452];F;;;
BlackSwan-59251.jpeg;[231.06587  44.94267 269.48743  96.64693];F;;;
BlackSwan-59251.jpeg;[ 88.36102   26.721855 106.92407   51.125935];F;;;
BlackSwan-59251.jpeg;[380.4408    19.017946 397.3223    45.651222];F;;;
BlackSwan-59251.jpeg;[294.7431    22.541893 312.25085   45.193027];M;;;
BlackSwan-59391.jpeg;[185.0721    39.42848  198.88492   59.179398];M;;;
BlackSwan-59391.jpeg;[258.6692    44.489525 271.1969    61.334717];F;;;
BlackSwan-59391.jpeg;[521.80084  37.7357  533.4275   54.87927];M;;;
BlackSwan-59391.jpeg;[129.76576   54.390003 142.20828   72.69916 ];M;;;
BlackSwan-59391.jpeg;[579.41583   40.889038 588.7577    53.802925];M;;;
BlackSwan-59391.jpeg;[301.37857   48.858948 313.12708   65.57653 ];M;;;
BlackSwan-59391.jpeg;[499.15378   38.857876 508.0994    50.734146];M;;;
BlackSwan-59391.jpeg;[457.98978   48.630688 466.27603   59.20922 ];M;;;
BlackSwan-59391.jpeg;[35.93142  53.454765 42.369442 61.280476];M;;;
BlackSwan-59391.jpeg;[616.5422    49.946342 625.8311    60.933163];F;;;
BlackSwan-59452.jpeg;[490.26086 166.35986 498.42883 177.95488];M;;;
BlackSwan-59652.jpeg;[301.8094     8.315804 464.80933  240.12726 ];F;;;
BlackSwan-59730.jpeg;[134.70142   12.261063 293.57092  238.14182 ];M;;;
BlackSwan-59911.jpeg;[186.96777     1.4322739 336.40485   223.06357  ];M;;;
BlackSwan-60148.jpeg;[129.51366   15.963837 279.02094  237.28189 ];M;;;
BlackSwan-60279.jpeg;[126.81569   13.359337 278.4198   237.69891 ];M;;;
BlackSwan-60480.jpeg;[139.74324   13.241058 327.17148  254.20047 ];M;;;
BlackSwan-60559.jpeg;[ 181.0083  -105.72539  472.248    253.81538];F;;;
BlackSwan-60806.jpeg;[ 87.97112 -60.84413 312.5396  252.47067];M;;;
BlackSwan-60806.jpeg;[ 360.49792 -128.29538  659.4208   300.7345 ];F;;;
BlackSwan-61065.jpeg;[249.17828    4.526062 401.426    217.83838 ];M;;;
BlackSwan-61162.jpeg;[226.52618   18.680618 359.73398  202.02829 ];M;;;
BlackSwan-62130.jpeg;[279.20828   87.502716 327.8912   156.52751 ];F;;;
BlackSwan-6240.jpeg;[237.09079 134.07596 248.58485 147.33046];M;;;
BlackSwan-6240.jpeg;[314.0864  132.73758 327.6705  153.34724];F;;;
BlackSwan-6240.jpeg;[371.52667 138.41965 384.14972 152.75069];M;;;
BlackSwan-62591.jpeg;[253.5788      3.9050446 409.50714   213.73907  ];F;;;
BlackSwan-62913.jpeg;[432.52362   17.715866 620.82697  279.14246 ];F;;;
BlackSwan-62913.jpeg;[124.07862  -13.788513 255.46129  164.2993  ];M;;;
BlackSwan-62972.jpeg;[229.55396   57.424843 292.8591   201.75845 ];F;;;
BlackSwan-63264.jpeg;[419.38303   48.144676 517.7632   180.73373 ];F;;;
BlackSwan-6335.jpeg;[257.14548     6.9659805 389.45587   193.27036  ];F;;;
BlackSwan-63738.jpeg;[329.13516  71.96024 343.53262  86.18429];F;;;
BlackSwan-64096.jpeg;[377.8968    17.940603 402.04126   49.149834];F;;;
BlackSwan-6415.jpeg;[243.7301    30.488506 291.8429    96.72076 ];F;;;
BlackSwan-64902.jpeg;[223.95996   48.238235 240.73575   70.73086 ];M;;;
BlackSwan-64902.jpeg;[296.93558   24.973238 312.73956   45.196815];M;;;
BlackSwan-64902.jpeg;[357.61234    6.015233 369.94653   22.765186];M;;;
BlackSwan-64902.jpeg;[282.13818   19.280031 292.93237   32.73338 ];F;;;
BlackSwan-64902.jpeg;[266.39926   25.922966 275.97263   37.8162  ];F;;;
BlackSwan-6498.jpeg;[222.41039   18.165703 372.92004  197.90784 ];M;;;
BlackSwan-65087.jpeg;[205.1214     -3.8218384 366.53375   226.33777  ];M;;;
BlackSwan-6566.jpeg;[230.74141   25.440056 339.64694  175.3309  ];F;;;
BlackSwan-65732.jpeg;[577.5141  208.76678 588.9098  224.01126];M;;;
BlackSwan-65882.jpeg;[ 60.107735  48.682888 107.26344  144.35216 ];M;;;
BlackSwan-66424.jpeg;[ 36.125805  76.72759  166.46646  182.03647 ];M;;;
BlackSwan-66480.jpeg;[296.56207    8.260529 379.70258  102.4556  ];M;;;
BlackSwan-6707.jpeg;[233.91318      0.83898926 348.78644    158.06248   ];F;;;
BlackSwan-67129.jpeg;[240.20688   53.214798 262.9665    83.07869 ];M;;;
BlackSwan-67129.jpeg;[160.92526   26.785288 173.86899   43.115654];M;;;
BlackSwan-67377.jpeg;[181.40688   37.99664  189.22339   48.284428];M;;;
BlackSwan-6749.jpeg;[291.00854   11.759781 426.017    199.7439  ];F;;;
BlackSwan-67658.jpeg;[214.89706   22.192307 342.88843  203.06    ];M;;;
BlackSwan-67752.jpeg;[197.83087     3.5527344 332.50433   194.55302  ];M;;;
BlackSwan-6784.jpeg;[484.2658    31.382957 516.80804   69.81614 ];M;;;
BlackSwan-6784.jpeg;[241.0336   41.91344 268.23355  84.01738];M;;;
BlackSwan-6784.jpeg;[198.2843   27.0257  218.5513   59.92768];M;;;
BlackSwan-67895.jpeg;[346.22906    13.1026535 477.3154    190.82059  ];F;;;
BlackSwan-68430.jpeg;[270.21188  45.32453 365.00977 172.1671 ];F;;;
BlackSwan-68466.jpeg;[132.45554 158.3822  186.83246 215.10399];M;;;
BlackSwan-68547.jpeg;[302.4187    33.665077 419.01596  184.08151 ];F;;;
BlackSwan-68547.jpeg;[222.874     26.552576 252.53178   68.651375];M;;;
BlackSwan-68672.jpeg;[300.79486  59.14516 362.20123 133.72627];M;;;
BlackSwan-68807.jpeg;[160.91115  -15.732704 344.17767  218.24693 ];M;;;
BlackSwan-69182.jpeg;[238.80743  37.72958 300.77124 105.33533];M;;;
BlackSwan-69182.jpeg;[324.34232 104.58548 378.26593 175.45538];F;;;
BlackSwan-69387.jpeg;[142.87119     2.4342575 286.7926    186.42633  ];F;;;
BlackSwan-69549.jpeg;[142.8441   -31.761765 298.06085  121.87924 ];F;;;
BlackSwan-6970.jpeg;[377.5123    23.909142 434.41437  110.92417 ];F;;;
BlackSwan-6970.jpeg;[405.401     22.244568 486.18298  130.66579 ];F;;;
BlackSwan-69845.jpeg;[241.47403  46.85833 393.26636 248.39056];F;;;
BlackSwan-69845.jpeg;[344.9272   95.60887 515.6536  365.60925];F;;;
BlackSwan-70054.jpeg;[ 240.46269 -106.59735  456.06903  151.79205];F;;;
BlackSwan-70054.jpeg;[132.48956  -59.139046 331.48975  178.03958 ];F;;;
BlackSwan-70414.jpeg;[218.53983 -36.93814 444.23828 307.74698];M;;;
BlackSwan-7077.jpeg;[193.36482   12.342949 317.48035  189.75732 ];F;;;
BlackSwan-70822.jpeg;[273.4768    11.896122 356.70898  123.77486 ];F;;;
BlackSwan-70822.jpeg;[186.09286  48.58297 300.81235 126.86536];F;;;
BlackSwan-71288.jpeg;[455.07718 125.91385 474.69415 149.94087];M;;;
BlackSwan-71288.jpeg;[162.33513 133.39516 175.66727 150.66393];M;;;
BlackSwan-71354.jpeg;[ 330.07278 -124.44003  575.2536   259.87817];F;;;
BlackSwan-7154.jpeg;[173.12857    -3.6641006 311.53336   195.95383  ];F;;;
BlackSwan-71595.jpeg;[260.3103   32.74682 340.78842 134.7561 ];M;;;
BlackSwan-71724.jpeg;[264.87158   32.206165 346.33362  135.5603  ];M;;;
BlackSwan-71990.jpeg;[303.49478   40.716164 428.6838   204.98917 ];M;;;
BlackSwan-72041.jpeg;[193.97736   14.206253 335.1039   208.8622  ];F;;;
BlackSwan-7214.jpeg;[200.18958    -1.5639496 354.81976   193.86142  ];F;;;
BlackSwan-72233.jpeg;[323.05295   45.131935 470.35754  238.83133 ];M;;;
BlackSwan-72459.jpeg;[245.00998  -45.205368 432.0875   185.94066 ];F;;;
BlackSwan-72541.jpeg;[283.35345 -43.49138 464.3631  184.51404];F;;;
BlackSwan-72623.jpeg;[230.02158  59.92775 384.6325  247.53378];F;;;
BlackSwan-7293.jpeg;[165.651      -3.4656754 314.5681    201.21996  ];M;;;
BlackSwan-73010.jpeg;[261.9763    68.662384 425.0654   245.04745 ];F;;;
BlackSwan-73143.jpeg;[361.42725  60.81935 539.57446 257.93884];F;;;
BlackSwan-73308.jpeg;[317.57062  41.17714 479.5365  248.54248];M;;;
BlackSwan-73377.jpeg;[261.15607   15.870094 423.69992  234.56906 ];F;;;
BlackSwan-73694.jpeg;[235.07123    8.059296 414.2198   226.36105 ];F;;;
BlackSwan-74276.jpeg;[368.1221  112.28279 388.84204 139.52788];M;;;
BlackSwan-74379.jpeg;[238.0881    30.895401 437.26367  234.40173 ];F;;;
BlackSwan-74483.jpeg;[185.38652 -41.10417 457.12543 256.48584];F;;;
BlackSwan-74650.jpeg;[211.53412   -7.054184 478.2125   262.60638 ];F;;;
BlackSwan-74967.jpeg;[234.74026   -9.345299 363.15445  165.40704 ];F;;;
BlackSwan-75721.jpeg;[245.84984  -36.782883 429.48364  211.89508 ];F;;;
BlackSwan-7637.jpeg;[526.51215  -27.191208 709.6231   299.1734  ];F;;;
BlackSwan-76803.jpeg;[239.448     63.682236 250.25192   77.847336];M;;;
BlackSwan-76803.jpeg;[557.92413  79.40025 567.13153  92.29737];M;;;
BlackSwan-76803.jpeg;[460.11987   36.21544  466.6426    44.530914];M;;;
BlackSwan-76803.jpeg;[526.2274    81.808754 533.3656    90.70709 ];F;;;
BlackSwan-77116.jpeg;[409.69794  75.83223 420.03888  90.02324];M;;;
BlackSwan-77116.jpeg;[ 25.153448 180.39243   45.04989  203.91656 ];F;;;
BlackSwan-77116.jpeg;[517.59     85.26567 527.8863   99.0699 ];M;;;
BlackSwan-7718.jpeg;[318.77942   22.263563 346.04938   62.57704 ];M;;;
BlackSwan-77344.jpeg;[ 96.65676  17.55616 188.8895  199.28464];M;;;
BlackSwan-77344.jpeg;[231.61342   92.029816 352.65967  239.27399 ];F;;;
BlackSwan-7754.jpeg;[308.8197  -35.76512 492.63025 221.66425];F;;;
BlackSwan-77696.jpeg;[62.535004 75.13592  73.27559  88.93985 ];M;;;
BlackSwan-77892.jpeg;[272.16605   29.868141 377.16553  177.23294 ];M;;;
BlackSwan-77949.jpeg;[272.54385   9.82869 399.59076 181.43542];M;;;
BlackSwan-78025.jpeg;[298.47668   18.897339 415.8443   189.37447 ];M;;;
BlackSwan-78272.jpeg;[113.0442    45.552376 249.85904  233.5083  ];M;;;
BlackSwan-78813.jpeg;[517.8944    58.373672 551.057    101.386314];F;;;
BlackSwan-78813.jpeg;[271.693   127.20381 292.56348 150.61377];F;;;
BlackSwan-78813.jpeg;[ 68.9691    74.53583   97.37536  111.903145];F;;;
BlackSwan-78813.jpeg;[281.103    106.850464 296.4063   126.21251 ];M;;;
BlackSwan-78813.jpeg;[174.26846  75.56892 187.49266 100.49326];F;;;
BlackSwan-78813.jpeg;[277.4363  190.60017 300.54034 220.43326];F;;;
BlackSwan-79008.jpeg;[206.23625   58.223846 226.22673   90.69324 ];M;;;
BlackSwan-79107.jpeg;[3.1827814e+02 3.1746674e-01 4.4505130e+02 1.6656680e+02];F;;;
BlackSwan-79250.jpeg;[265.3745     8.551674 414.41302  194.58057 ];F;;;
BlackSwan-79250.jpeg;[519.6082  122.14006 539.99677 147.105  ];M;;;
BlackSwan-79331.jpeg;[524.7804   120.155495 545.3734   146.43303 ];M;;;
BlackSwan-79331.jpeg;[255.9286    32.716194 404.4079   221.94144 ];F;;;
BlackSwan-79331.jpeg;[554.68097  63.25698 574.82904  92.05825];M;;;
BlackSwan-79382.jpeg;[221.08293   34.274963 364.95596  233.6319  ];F;;;
BlackSwan-79443.jpeg;[281.55157  41.10148 418.01996 239.03784];F;;;
BlackSwan-79639.jpeg;[328.80872   27.73966  366.9138    74.746666];F;;;
BlackSwan-79859.jpeg;[345.518    41.45765 468.88913 213.4927 ];F;;;
BlackSwan-79907.jpeg;[303.87396  29.03112 351.7985   92.68289];M;;;
BlackSwan-80105.jpeg;[295.00497   14.859879 340.9481    71.936455];M;;;
BlackSwan-80269.jpeg;[469.0691   84.66259 485.18845 100.2674 ];M;;;
BlackSwan-80269.jpeg;[404.88205 110.78296 413.7222  122.5197 ];F;;;
BlackSwan-80722.jpeg;[251.47702  38.31353 296.0942   89.27923];M;;;
BlackSwan-80814.jpeg;[302.2917    15.308155 347.2645    76.671646];M;;;
BlackSwan-80894.jpeg;[292.625     29.210358 337.7335    88.02013 ];F;;;
BlackSwan-81028.jpeg;[315.39807   16.111866 362.8263    81.2384  ];F;;;
BlackSwan-81177.jpeg;[264.6584    23.745361 408.7713   222.75967 ];F;;;
BlackSwan-81315.jpeg;[252.09618   19.680176 427.2301   216.50992 ];F;;;
BlackSwan-81480.jpeg;[267.5616     7.038124 419.55896  204.96277 ];F;;;
BlackSwan-81640.jpeg;[263.37152     7.8153534 416.99265   213.42538  ];F;;;
BlackSwan-81911.jpeg;[281.7372    26.711021 445.23053  203.80309 ];M;;;
BlackSwan-82050.jpeg;[274.38785  40.25495 437.25455 204.53821];M;;;
BlackSwan-82077.jpeg;[269.10504    3.849205 440.18674  225.08609 ];F;;;
BlackSwan-8211.jpeg;[281.70782  -16.022469 450.21658  211.81985 ];F;;;
BlackSwan-82240.jpeg;[423.44034   13.376917 442.6251    39.40349 ];F;;;
BlackSwan-82240.jpeg;[ 85.32261  126.410965 102.44614  151.02339 ];F;;;
BlackSwan-82240.jpeg;[408.8261  107.68347 417.20862 118.79047];F;;;
BlackSwan-82387.jpeg;[219.58766 -41.03636 426.11322 218.92383];F;;;
BlackSwan-82483.jpeg;[267.77026 -34.64171 464.44168 225.47046];F;;;
BlackSwan-82527.jpeg;[271.08     40.77172 290.0309   66.54108];F;;;
BlackSwan-82910.jpeg;[343.98334  -23.146782 457.83395  192.02023 ];F;;;
BlackSwan-83070.jpeg;[485.3583    12.707401 535.21515   82.41432 ];F;;;
BlackSwan-83070.jpeg;[218.08377    6.361641 306.8237   183.10657 ];M;;;
BlackSwan-83181.jpeg;[185.46078     6.3851547 317.67886   198.58197  ];F;;;
BlackSwan-83275.jpeg;[226.23264     6.5714264 361.902     198.09366  ];F;;;
BlackSwan-83365.jpeg;[216.48227     4.8510284 343.78125   181.07297  ];F;;;
BlackSwan-83547.jpeg;[234.89775   11.523933 364.49323  200.37875 ];F;;;
BlackSwan-83579.jpeg;[412.77744  38.47423 479.37726 133.87672];F;;;
BlackSwan-83723.jpeg;[448.92154  32.29835 508.95172 120.0884 ];F;;;
BlackSwan-83723.jpeg;[168.71689   27.157135 322.77753  236.9436  ];F;;;
BlackSwan-83942.jpeg;[311.45892  52.79196 390.17856 169.04726];F;;;
BlackSwan-84075.jpeg;[355.44827   41.148376 470.1972   187.48444 ];F;;;
BlackSwan-84075.jpeg;[295.98648  113.883316 324.0824   156.27538 ];M;;;
BlackSwan-84075.jpeg;[548.5049  126.71743 571.79224 166.50719];F;;;
BlackSwan-84075.jpeg;[567.7636  114.80684 592.02356 156.55914];F;;;
BlackSwan-84142.jpeg;[155.19211   44.647697 272.38855  205.9184  ];F;;;
BlackSwan-84142.jpeg;[374.41943  67.93473 402.92484 108.05132];F;;;
BlackSwan-84142.jpeg;[543.41547   65.408356 600.84174  134.36566 ];F;;;
BlackSwan-84280.jpeg;[168.6544    56.182594 275.91068  203.4792  ];F;;;
BlackSwan-84280.jpeg;[289.11197   67.243225 314.73584  103.95193 ];F;;;
BlackSwan-84474.jpeg;[197.40808   37.729744 308.51874  181.11084 ];F;;;
BlackSwan-84474.jpeg;[ 95.46724   56.784683 125.26982   92.34242 ];F;;;
BlackSwan-84474.jpeg;[538.6005    48.847237 585.4932   112.33002 ];M;;;
BlackSwan-84474.jpeg;[410.24194  68.92413 439.50952 109.44701];M;;;
BlackSwan-84516.jpeg;[328.01944  36.11698 459.81732 195.49869];F;;;
BlackSwan-84516.jpeg;[205.69919   -6.075964 244.34277   42.33345 ];F;;;
BlackSwan-84516.jpeg;[512.0643    65.132935 531.37244   88.25094 ];F;;;
BlackSwan-84516.jpeg;[588.3363  130.3705  612.4567  173.74127];M;;;
BlackSwan-84646.jpeg;[144.10568 -38.84523 329.45422 213.71155];M;;;
BlackSwan-84727.jpeg;[207.22247  42.37992 320.43356 194.66711];F;;;
BlackSwan-84786.jpeg;[153.54501    3.475235 291.58664  195.98566 ];M;;;
BlackSwan-84907.jpeg;[173.4556   10.49675 308.09515 202.1078 ];M;;;
BlackSwan-85038.jpeg;[163.41092   29.092232 264.42197  170.99152 ];F;;;
BlackSwan-85148.jpeg;[179.25917   44.693184 298.90237  208.06674 ];F;;;
BlackSwan-85148.jpeg;[571.62994   60.424496 621.18097  127.163284];F;;;
BlackSwan-85148.jpeg;[403.83624   55.947777 431.321     97.3846  ];F;;;
BlackSwan-85242.jpeg;[20.709208 36.609806 37.790028 58.656204];M;;;
BlackSwan-85242.jpeg;[196.78354  75.71994 216.66432 104.95758];M;;;
BlackSwan-85242.jpeg;[43.532463 45.658207 58.871414 67.73366 ];F;;;
BlackSwan-85242.jpeg;[172.36671   47.845764 186.48862   68.87869 ];F;;;
BlackSwan-85242.jpeg;[398.8567   88.42406 416.0561  121.0439 ];F;;;
BlackSwan-85369.jpeg;[317.28104  30.02623 411.37122 176.48083];F;;;
BlackSwan-85536.jpeg;[263.31274   37.685043 376.2218   189.40431 ];F;;;
BlackSwan-8560.jpeg;[105.73409 117.32487 119.07105 137.26997];F;;;
BlackSwan-85709.jpeg;[302.33118  54.92224 472.13806 234.35945];F;;;
BlackSwan-85764.jpeg;[174.64368  18.92765 313.9443  230.13934];F;;;
BlackSwan-85895.jpeg;[171.8042    18.792519 320.37186  231.36862 ];F;;;
BlackSwan-85971.jpeg;[186.48358   15.601418 328.50275  222.08585 ];F;;;
BlackSwan-86168.jpeg;[137.56526   18.730415 293.11774  235.56197 ];F;;;
BlackSwan-86619.jpeg;[195.48868    8.319992 346.16034  230.79202 ];F;;;
BlackSwan-86778.jpeg;[173.32285  -16.061584 313.1195   197.19981 ];F;;;
BlackSwan-86898.jpeg;[157.36368  -19.377052 301.80594  187.90689 ];F;;;
BlackSwan-86971.jpeg;[320.1364     -1.7335968 481.4627    213.32523  ];F;;;
BlackSwan-86971.jpeg;[166.42003 127.97337 205.20059 182.05078];F;;;
BlackSwan-86971.jpeg;[ 87.0572  115.25784 138.15114 171.29211];F;;;
BlackSwan-87152.jpeg;[358.3614    39.346863 529.1532   237.23026 ];F;;;
BlackSwan-87152.jpeg;[113.36618 112.64739 151.76382 168.84111];M;;;
BlackSwan-87216.jpeg;[344.12396     6.6305847 508.8653    228.61156  ];F;;;
BlackSwan-87216.jpeg;[117.965546 109.739456 157.45581  168.81798 ];M;;;
BlackSwan-87498.jpeg;[195.69675   24.438654 239.79453   78.82051 ];F;;;
BlackSwan-87649.jpeg;[177.31187   25.577261 221.84683   82.14117 ];F;;;
BlackSwan-87830.jpeg;[293.4131   -12.597824 438.1606   194.00014 ];F;;;
BlackSwan-87980.jpeg;[265.01355      0.96331024 427.54407    193.27267   ];F;;;
BlackSwan-88106.jpeg;[206.94093   36.810997 251.96323   84.18159 ];M;;;
BlackSwan-88402.jpeg;[221.87714   30.718979 352.7194   220.22955 ];F;;;
